Project Name,Package Name,Type Name,Code Smell,Method Name
2022.6,baritone.gradle.task,BaritoneGradleTask,Unutilized Abstraction,
2022.6,baritone.gradle.task,CreateDistTask,Unutilized Abstraction,
2022.6,baritone.gradle.task,CreateDistTask,Broken Hierarchy,
2022.6,baritone.gradle.task,ProguardTask,Unutilized Abstraction,
2022.6,baritone.gradle.task,ProguardTask,Broken Hierarchy,
2022.6,baritone.launch,BaritoneForgeModXD,Unnecessary Abstraction,
2022.6,baritone.launch,BaritoneForgeModXD,Unutilized Abstraction,
2022.6,baritone.launch,BaritoneMixinConnector,Unutilized Abstraction,
2022.6,baritone.launch,BaritoneTweaker,Unutilized Abstraction,
2022.6,baritone.api,BaritoneAPI,Cyclic-Dependent Modularization,
2022.6,baritone.api,Settings,Deficient Encapsulation,
2022.6,baritone.api,Settings,Cyclic-Dependent Modularization,
2022.6,baritone.api,Setting,Deficient Encapsulation,
2022.6,baritone.api,Setting,Cyclic-Dependent Modularization,
2022.6,baritone.api.behavior,IBehavior,Unnecessary Abstraction,
2022.6,baritone.api.behavior,IBehavior,Unutilized Abstraction,
2022.6,baritone.api.behavior,ILookBehavior,Unutilized Abstraction,
2022.6,baritone.api.behavior,IPathingBehavior,Unutilized Abstraction,
2022.6,baritone.api.cache,IBlockTypeAccess,Unutilized Abstraction,
2022.6,baritone.api.cache,ICachedRegion,Unutilized Abstraction,
2022.6,baritone.api.cache,IWaypoint,Deficient Encapsulation,
2022.6,baritone.api.cache,IWaypointCollection,Unutilized Abstraction,
2022.6,baritone.api.cache,IWorldProvider,Unutilized Abstraction,
2022.6,baritone.api.cache,IWorldScanner,Unutilized Abstraction,
2022.6,baritone.api.command.argparser,Stateless,Unutilized Abstraction,
2022.6,baritone.api.command.argparser,Stateless,Rebellious Hierarchy,
2022.6,baritone.api.command.argparser,Stated,Unutilized Abstraction,
2022.6,baritone.api.command.argparser,Stated,Rebellious Hierarchy,
2022.6,baritone.api.command.argparser,IArgParserManager,Unutilized Abstraction,
2022.6,baritone.api.command.argument,IArgConsumer,Insufficient Modularization,
2022.6,baritone.api.command,IBaritoneChatControl,Unnecessary Abstraction,
2022.6,baritone.api.command,IBaritoneChatControl,Unutilized Abstraction,
2022.6,baritone.api.command,ICommandSystem,Unutilized Abstraction,
2022.6,baritone.api.command.datatypes,IDatatype,Unutilized Abstraction,
2022.6,baritone.api.command.datatypes,IDatatypeFor,Unutilized Abstraction,
2022.6,baritone.api.command.datatypes,IDatatypePost,Unutilized Abstraction,
2022.6,baritone.api.command.datatypes,IDatatypePostFunction,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandErrorMessageException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandInvalidArgumentException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandInvalidArgumentException,Deficient Encapsulation,
2022.6,baritone.api.command.exception,CommandInvalidStateException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandInvalidStateException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandInvalidTypeException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandInvalidTypeException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandNoParserForTypeException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandNoParserForTypeException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandNotEnoughArgumentsException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandNotEnoughArgumentsException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandNotFoundException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandNotFoundException,Deficient Encapsulation,
2022.6,baritone.api.command.exception,CommandNotFoundException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandTooManyArgumentsException,Unutilized Abstraction,
2022.6,baritone.api.command.exception,CommandTooManyArgumentsException,Broken Hierarchy,
2022.6,baritone.api.command.exception,CommandUnhandledException,Unutilized Abstraction,
2022.6,baritone.api.command.helpers,Paginator,Deficient Encapsulation,
2022.6,baritone.api.command.helpers,Paginator,Insufficient Modularization,
2022.6,baritone.api.command.helpers,TabCompleteHelper,Insufficient Modularization,
2022.6,baritone.api.command.registry,Registry,Deficient Encapsulation,
2022.6,baritone.api.event.events,PacketEvent,Unutilized Abstraction,
2022.6,baritone.api.event.events,TabCompleteEvent,Deficient Encapsulation,
2022.6,baritone.api.event.events,WorldEvent,Unutilized Abstraction,
2022.6,baritone.api.event.events.type,Cancellable,Unutilized Abstraction,
2022.6,baritone.api.event.events.type,ICancellable,Unutilized Abstraction,
2022.6,baritone.api.event.events.type,Overrideable,Unutilized Abstraction,
2022.6,baritone.api.event.listener,AbstractGameEventListener,Unutilized Abstraction,
2022.6,baritone.api.event.listener,IEventBus,Unutilized Abstraction,
2022.6,baritone.api.pathing.calc,IPathFinder,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,Goal,Wide Hierarchy,
2022.6,baritone.api.pathing.goals,GoalAxis,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalBlock,Deficient Encapsulation,
2022.6,baritone.api.pathing.goals,GoalComposite,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalGetToBlock,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalGetToBlock,Deficient Encapsulation,
2022.6,baritone.api.pathing.goals,GoalInverted,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalInverted,Deficient Encapsulation,
2022.6,baritone.api.pathing.goals,GoalNear,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalRunAway,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalStrictDirection,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalStrictDirection,Deficient Encapsulation,
2022.6,baritone.api.pathing.goals,GoalTwoBlocks,Unutilized Abstraction,
2022.6,baritone.api.pathing.goals,GoalYLevel,Deficient Encapsulation,
2022.6,baritone.api.process,IBuilderProcess,Unutilized Abstraction,
2022.6,baritone.api.process,IExploreProcess,Unutilized Abstraction,
2022.6,baritone.api.process,IFarmProcess,Unutilized Abstraction,
2022.6,baritone.api.process,IFollowProcess,Unutilized Abstraction,
2022.6,baritone.api.process,IMineProcess,Unutilized Abstraction,
2022.6,baritone.api.process,PathingCommand,Deficient Encapsulation,
2022.6,baritone.api.schematic,AbstractSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,CompositeSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,CompositeSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,CompositeSchematicEntry,Deficient Encapsulation,
2022.6,baritone.api.schematic,FillSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,FillSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,ISchematicSystem,Unutilized Abstraction,
2022.6,baritone.api.schematic,MaskSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,MaskSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,ReplaceSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,ReplaceSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,ShellSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,ShellSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,SubstituteSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,SubstituteSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic,WallsSchematic,Unutilized Abstraction,
2022.6,baritone.api.schematic,WallsSchematic,Broken Hierarchy,
2022.6,baritone.api.schematic.format,ISchematicFormat,Unutilized Abstraction,
2022.6,baritone.api.utils.accessor,IItemStack,Unutilized Abstraction,
2022.6,baritone.api.utils,BetterBlockPos,Deficient Encapsulation,
2022.6,baritone.api.utils,BetterBlockPos,Insufficient Modularization,
2022.6,baritone.api.utils,IInputOverrideHandler,Unutilized Abstraction,
2022.6,baritone.api.utils,IPlayerController,Unutilized Abstraction,
2022.6,baritone.api.utils,MyChunkPos,Deficient Encapsulation,
2022.6,baritone.api.utils,RayTraceUtils,Cyclic-Dependent Modularization,
2022.6,baritone.api.utils,RotationUtils,Deficient Encapsulation,
2022.6,baritone.api.utils,RotationUtils,Cyclic-Dependent Modularization,
2022.6,baritone.api.utils,SettingsUtil,Cyclic-Dependent Modularization,
2022.6,baritone.api.utils,SettingsUtil,Insufficient Modularization,
