Project Name,Package Name,Type Name,Code Smell,Method Name
2018.12,baritone.gradle.task,BaritoneGradleTask,Unutilized Abstraction,
2018.12,baritone.gradle.task,CreateDistTask,Unutilized Abstraction,
2018.12,baritone.gradle.task,ProguardTask,Unutilized Abstraction,
2018.12,baritone.gradle.task,ProguardTask,Broken Hierarchy,
2018.12,baritone.gradle.util,ReobfWrapper,Unutilized Abstraction,
2018.12,baritone.api,Settings,Deficient Encapsulation,
2018.12,baritone.api,Setting,Deficient Encapsulation,
2018.12,baritone.api.behavior,IBehavior,Unnecessary Abstraction,
2018.12,baritone.api.behavior,IBehavior,Unutilized Abstraction,
2018.12,baritone.api.behavior,ILookBehavior,Unutilized Abstraction,
2018.12,baritone.api.behavior,IPathingBehavior,Unutilized Abstraction,
2018.12,baritone.api.cache,IBlockTypeAccess,Unutilized Abstraction,
2018.12,baritone.api.cache,ICachedRegion,Unutilized Abstraction,
2018.12,baritone.api.cache,ICachedWorld,Unutilized Abstraction,
2018.12,baritone.api.cache,IContainerMemory,Unutilized Abstraction,
2018.12,baritone.api.cache,IRememberedInventory,Unutilized Abstraction,
2018.12,baritone.api.cache,IWaypointCollection,Unutilized Abstraction,
2018.12,baritone.api.cache,IWorldProvider,Unutilized Abstraction,
2018.12,baritone.api.cache,IWorldScanner,Unutilized Abstraction,
2018.12,baritone.api.event.events,WorldEvent,Unutilized Abstraction,
2018.12,baritone.api.event.events.type,Cancellable,Unutilized Abstraction,
2018.12,baritone.api.event.events.type,Cancellable,Unutilized Abstraction,
2018.12,baritone.api.event.events.type,ICancellable,Unutilized Abstraction,
2018.12,baritone.api.event.listener,AbstractGameEventListener,Unutilized Abstraction,
2018.12,baritone.api.event.listener,IEventBus,Unutilized Abstraction,
2018.12,baritone.api.pathing.calc,IPathFinder,Unutilized Abstraction,
2018.12,baritone.api.pathing.calc,IPathingControlManager,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalAxis,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalComposite,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalGetToBlock,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalNear,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalRunAway,Unutilized Abstraction,
2018.12,baritone.api.pathing.goals,GoalTwoBlocks,Unutilized Abstraction,
2018.12,baritone.api.pathing.path,IPathExecutor,Unutilized Abstraction,
2018.12,baritone.api.process,ICustomGoalProcess,Unutilized Abstraction,
2018.12,baritone.api.process,IFollowProcess,Unutilized Abstraction,
2018.12,baritone.api.process,IGetToBlockProcess,Unutilized Abstraction,
2018.12,baritone.api.process,IMineProcess,Unutilized Abstraction,
2018.12,baritone.api.process,PathingCommand,Deficient Encapsulation,
2018.12,baritone.api.utils,BetterBlockPos,Deficient Encapsulation,
2018.12,baritone.api.utils,BetterBlockPos,Insufficient Modularization,
2018.12,baritone.api.utils,IInputOverrideHandler,Unutilized Abstraction,
2018.12,baritone.api.utils,IPlayerController,Unutilized Abstraction,
2018.12,baritone.api.utils,RayTraceUtils,Cyclic-Dependent Modularization,
2018.12,baritone.api.utils,RotationUtils,Deficient Encapsulation,
2018.12,baritone.api.utils,RotationUtils,Cyclic-Dependent Modularization,
2018.12,baritone.api.utils.interfaces,IGoalRenderPos,Unutilized Abstraction,
2018.12,baritone.launch,BaritoneTweaker,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinAnvilChunkLoader,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinBlockPos,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinChunkProviderClient,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinChunkProviderServer,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinEntity,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinEntity,Deficient Encapsulation,
2018.12,baritone.launch.mixins,MixinEntityLivingBase,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinEntityPlayerSP,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinEntityRenderer,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinKeyBinding,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinMinecraft,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinMinecraft,Deficient Encapsulation,
2018.12,baritone.launch.mixins,MixinNetHandlerPlayClient,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinNetworkManager,Unutilized Abstraction,
2018.12,baritone.launch.mixins,MixinWorldClient,Unutilized Abstraction,
2018.12,baritone,Baritone,Cyclic-Dependent Modularization,
2018.12,baritone,BaritoneProvider,Unutilized Abstraction,
2018.12,baritone.behavior,Behavior,Unutilized Abstraction,
2018.12,baritone.behavior,Behavior,Deficient Encapsulation,
2018.12,baritone.behavior,InventoryBehavior,Unutilized Abstraction,
2018.12,baritone.behavior,InventoryBehavior,Broken Hierarchy,
2018.12,baritone.behavior,LookBehavior,Unutilized Abstraction,
2018.12,baritone.behavior,LookBehavior,Broken Hierarchy,
2018.12,baritone.behavior,MemoryBehavior,Unutilized Abstraction,
2018.12,baritone.behavior,MemoryBehavior,Broken Hierarchy,
2018.12,baritone.behavior,FutureInventory,Unutilized Abstraction,
2018.12,baritone.behavior,PathingBehavior,Unutilized Abstraction,
2018.12,baritone.behavior,PathingBehavior,Broken Hierarchy,
2018.12,baritone.behavior,PathingBehavior,Cyclic-Dependent Modularization,
2018.12,baritone.behavior,PathingBehavior,Insufficient Modularization,
2018.12,baritone.cache,CachedChunk,Deficient Encapsulation,
2018.12,baritone.cache,CachedChunk,Cyclic-Dependent Modularization,
2018.12,baritone.cache,CachedRegion,Cyclic-Dependent Modularization,
2018.12,baritone.cache,CachedWorld,Cyclic-Dependent Modularization,
2018.12,baritone.cache,PackerThread,Unutilized Abstraction,
2018.12,baritone.cache,ChunkPacker,Cyclic-Dependent Modularization,
2018.12,baritone.cache,WorldData,Deficient Encapsulation,
2018.12,baritone.cache,WorldData,Cyclic-Dependent Modularization,
2018.12,baritone.cache,WorldProvider,Cyclic-Dependent Modularization,
2018.12,baritone.cache,CachedRegionTest,Unutilized Abstraction,
2018.12,baritone.event,GameEventHandler,Cyclic-Dependent Modularization,
2018.12,baritone.pathing.calc,AbstractNodeCostSearch,Cyclic-Dependent Modularization,
2018.12,baritone.pathing.calc,AStarPathFinder,Unutilized Abstraction,
2018.12,baritone.pathing.calc,AStarPathFinder,Broken Hierarchy,
2018.12,baritone.pathing.calc,Path,Unutilized Abstraction,
2018.12,baritone.pathing.calc,PathNode,Deficient Encapsulation,
2018.12,baritone.pathing.calc.openset,LinkedListOpenSet,Unutilized Abstraction,
2018.12,baritone.pathing.calc.openset,Node,Unnecessary Abstraction,
2018.12,baritone.pathing.movement,CalculationContext,Deficient Encapsulation,
2018.12,baritone.pathing.movement,CalculationContext,Cyclic-Dependent Modularization,
2018.12,baritone.pathing.movement,Movement,Deficient Encapsulation,
2018.12,baritone.pathing.movement,Movement,Broken Hierarchy,
2018.12,baritone.pathing.movement,Movement,Cyclic-Dependent Modularization,
2018.12,baritone.pathing.movement,MovementHelper,Cyclic-Dependent Modularization,
2018.12,baritone.pathing.movement,MovementHelper,Insufficient Modularization,
2018.12,baritone.pathing.movement,MovementState,Deficient Encapsulation,
2018.12,baritone.pathing.movement,MovementTarget,Deficient Encapsulation,
2018.12,baritone.pathing.movement,ActionCostsTest,Unutilized Abstraction,
2018.12,baritone.pathing.path,PathExecutor,Cyclic-Dependent Modularization,
2018.12,baritone.process,CustomGoalProcess,Cyclic-Dependent Modularization,
2018.12,baritone.process,FollowProcess,Cyclic-Dependent Modularization,
2018.12,baritone.process,GetToBlockProcess,Cyclic-Dependent Modularization,
2018.12,baritone.process,MineProcess,Cyclic-Dependent Modularization,
2018.12,baritone.utils.accessor,IChunkProviderClient,Unutilized Abstraction,
2018.12,baritone.utils,BaritoneAutoTest,Deficient Encapsulation,
2018.12,baritone.utils,BaritoneAutoTest,Broken Hierarchy,
2018.12,baritone.utils,BaritoneProcessHelper,Unutilized Abstraction,
2018.12,baritone.utils,BaritoneProcessHelper,Deficient Encapsulation,
2018.12,baritone.utils,BaritoneProcessHelper,Broken Hierarchy,
2018.12,baritone.utils,BlockBreakHelper,Broken Hierarchy,
2018.12,baritone.utils,BlockBreakHelper,Cyclic-Dependent Modularization,
2018.12,baritone.utils,BlockStateInterface,Cyclic-Dependent Modularization,
2018.12,baritone.utils,ExampleBaritoneControl,Unutilized Abstraction,
2018.12,baritone.utils,ExampleBaritoneControl,Broken Hierarchy,
2018.12,baritone.utils,Helper,Cyclic-Dependent Modularization,
2018.12,baritone.utils,InputOverrideHandler,Cyclic-Dependent Modularization,
2018.12,baritone.utils,PathingControlManager,Cyclic-Dependent Modularization,
2018.12,baritone.utils,PathRenderer,Broken Hierarchy,
2018.12,baritone.utils,PathRenderer,Cyclic-Dependent Modularization,
2018.12,baritone.utils,ToolSet,Cyclic-Dependent Modularization,
2018.12,baritone.utils.pathing,Avoidance,Cyclic-Dependent Modularization,
2018.12,baritone.utils.pathing,Favoring,Cyclic-Dependent Modularization,
2018.12,baritone.utils.pathing,MutableMoveResult,Deficient Encapsulation,
2018.12,baritone.utils.pathing,PathBase,Unutilized Abstraction,
2018.12,baritone.utils.pathing,BetterBlockPosTest,Unutilized Abstraction,
2018.12,baritone.utils.pathing,PathingBlockTypeTest,Unutilized Abstraction,
2018.12,baritone.pathing.goals,GoalGetToBlockTest,Unutilized Abstraction,
2018.12,baritone.gradle.task,CreateDistTask,Long Statement,exec
2018.12,baritone.gradle.task,ProguardTask,Magic Number,generateConfigs
2018.12,baritone.gradle.task,ProguardTask,Complex Method,acquireDependencies
2018.12,baritone.gradle.task,ProguardTask,Long Statement,acquireDependencies
2018.12,baritone.gradle.task,ProguardTask,Long Statement,runProguard
2018.12,baritone.gradle.task,ProguardTask,Missing default,getMinecraftJar
2018.12,baritone.gradle.task,ProguardTask,Empty catch clause,cleanup
2018.12,baritone.gradle.util,Determinizer,Long Statement,determinize
2018.12,baritone.gradle.util,Determinizer,Magic Number,determinize
2018.12,baritone.gradle.util,Determinizer,Magic Number,copy
2018.12,baritone.gradle.util,Determinizer,Complex Method,write
2018.12,baritone.api.cache,ICachedWorld,Long Parameter List,getLocationsOf
2018.12,baritone.api.cache,IWorldScanner,Long Parameter List,scanChunkRadius
2018.12,baritone.api.cache,IWorldScanner,Long Parameter List,scanChunk
2018.12,baritone.api.pathing.calc,IPath,Complex Method,sanityCheck
2018.12,baritone.api.pathing.goals,GoalAxis,Long Statement,heuristic
2018.12,baritone.api.pathing.goals,GoalRunAway,Magic Number,heuristic
2018.12,baritone.api.pathing.goals,GoalRunAway,Magic Number,heuristic
2018.12,baritone.api.pathing.goals,GoalYLevel,Magic Number,calculate
2018.12,baritone.api.pathing.goals,GoalYLevel,Magic Number,calculate
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,generateFallNBlocksCost
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,generateFallNBlocksCost
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,velocity
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,velocity
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,oldFormula
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,oldFormula
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,oldFormula
2018.12,baritone.api.pathing.movement,ActionCosts,Magic Number,oldFormula
2018.12,baritone.api.utils,BetterBlockPos,Magic Number,longHash
2018.12,baritone.api.utils,BetterBlockPos,Magic Number,longHash
2018.12,baritone.api.utils,BetterBlockPos,Magic Number,longHash
2018.12,baritone.api.utils,BetterBlockPos,Magic Number,longHash
2018.12,baritone.api.utils,IPlayerContext,Magic Number,playerFeet
2018.12,baritone.api.utils,IPlayerController,Long Parameter List,windowClick
2018.12,baritone.api.utils,IPlayerController,Magic Number,getBlockReachDistance
2018.12,baritone.api.utils,IPlayerController,Magic Number,getBlockReachDistance
2018.12,baritone.api.utils,Rotation,Magic Number,isReallyCloseTo
2018.12,baritone.api.utils,Rotation,Magic Number,isReallyCloseTo
2018.12,baritone.api.utils,Rotation,Magic Number,isReallyCloseTo
2018.12,baritone.api.utils,Rotation,Magic Number,clampPitch
2018.12,baritone.api.utils,Rotation,Magic Number,clampPitch
2018.12,baritone.api.utils,Rotation,Magic Number,normalizeYaw
2018.12,baritone.api.utils,Rotation,Magic Number,normalizeYaw
2018.12,baritone.api.utils,Rotation,Magic Number,normalizeYaw
2018.12,baritone.api.utils,Rotation,Magic Number,normalizeYaw
2018.12,baritone.api.utils,Rotation,Magic Number,normalizeYaw
2018.12,baritone.api.utils,RotationUtils,Magic Number,calcRotationFromVec3d
2018.12,baritone.api.utils,RotationUtils,Magic Number,calcRotationFromVec3d
2018.12,baritone.api.utils,RotationUtils,Magic Number,calcRotationFromVec3d
2018.12,baritone.api.utils,RotationUtils,Magic Number,reachable
2018.12,baritone.api.utils,SettingsUtil,Long Statement,parseAndApply
2018.12,baritone.api.utils,VecUtils,Magic Number,calculateBlockCenter
